matrix	part	sseqid	swissprot_desc	count
Whelan2015_D20	Gene_0401	O55012.1	RecName: Full=Phosphatidylinositol-binding clathrin assembly protein; AltName: Full=Clathrin assembly lymphoid myeloid leukemia protein; Short=rCALM	10
Whelan2015_D20	Gene_0407	Q6IRA8.1	RecName: Full=TIP41-like protein	22
Whelan2015_D20	Gene_0411	A6H907.1	RecName: Full=TATA box-binding protein-like protein 2; Short=TBP-like protein 2; AltName: Full=TATA box-binding protein-related factor 3; Short=TBP-related factor 3	60
Whelan2015_D20	Gene_0412	A2VE52.1	RecName: Full=Oligoribonuclease, mitochondrial; AltName: Full=RNA exonuclease 2 homolog; AltName: Full=Small fragment nuclease; Flags: Precursor	19
Whelan2015_D20	Gene_0414	A7YY75.1	RecName: Full=Nucleoporin SEH1; AltName: Full=GATOR complex protein SEH1; AltName: Full=Nup107-160 subcomplex subunit SEH1	11
Whelan2015_D20	Gene_0415	A7RF00.1	RecName: Full=Methylthioribose-1-phosphate isomerase; Short=M1Pi; Short=MTR-1-P isomerase; AltName: Full=S-methyl-5-thioribose-1-phosphate isomerase; AltName: Full=Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein	45
Whelan2015_D20	Gene_0443	P49247.3	RecName: Full=Ribose-5-phosphate isomerase; AltName: Full=Phosphoriboisomerase	38
Whelan2015_D20	Gene_0446	O35654.2	RecName: Full=DNA polymerase delta subunit 2; AltName: Full=DNA polymerase delta subunit p50	4
Whelan2015_D20	Gene_0450	Q2KIQ4.1	RecName: Full=4-hydroxybenzoate polyprenyltransferase, mitochondrial; Short=4-HB polyprenyltransferase; AltName: Full=Para-hydroxybenzoate--polyprenyltransferase; Short=PHB:PPT; Short=PHB:polyprenyltransferase; Flags: Precursor	5
Whelan2015_D20	Gene_0455	O00400.1	RecName: Full=Acetyl-coenzyme A transporter 1; Short=AT-1; Short=Acetyl-CoA transporter 1; AltName: Full=Solute carrier family 33 member 1	26
Whelan2015_D20	Gene_0470	A7RWD2.1	RecName: Full=Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	7
Whelan2015_D20	Gene_0487	Q6GPB8.1	RecName: Full=Lariat debranching enzyme A	53
Whelan2015_D20	Gene_0511	P53829.1	RecName: Full=Protein CAF40; AltName: Full=40 kDa CCR4-associated factor	62
Whelan2015_D20	Gene_0513	Q3TX08.2	RecName: Full=tRNA (guanine(26)-N(2))-dimethyltransferase; AltName: Full=tRNA 2,2-dimethylguanosine-26 methyltransferase; AltName: Full=tRNA(guanine-26,N(2)-N(2)) methyltransferase; AltName: Full=tRNA(m(2,2)G26)dimethyltransferase	4
Whelan2015_D20	Gene_0519	Q8JHJ2.2	RecName: Full=ATP-dependent RNA helicase DDX55; AltName: Full=DEAD box protein 55	6
Whelan2015_D20	Gene_0524	O54747.1	RecName: Full=DNA polymerase delta catalytic subunit	1
Whelan2015_D20	Gene_0529	O76511.2	RecName: Full=Thymidylate synthase; Short=TS; Short=TSase	61
Whelan2015_D20	Gene_0536	Q2HJG5.1	RecName: Full=Vacuolar protein sorting-associated protein 35; AltName: Full=Vesicle protein sorting 35	42
Whelan2015_D20	Gene_0541	O08663.1	RecName: Full=Methionine aminopeptidase 2; Short=MAP 2; Short=MetAP 2; AltName: Full=Initiation factor 2-associated 67 kDa glycoprotein; Short=p67; Short=p67eIF2; AltName: Full=Peptidase M	39
Whelan2015_D20	Gene_0542	A6NHQ2.2	RecName: Full=rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1; AltName: Full=Protein-glutamine methyltransferase	64
Whelan2015_D20	Gene_0557	Q9EPE9.2	RecName: Full=Manganese-transporting ATPase 13A1; Short=CATP	33
Whelan2015_D20	Gene_0563	O88763.1	RecName: Full=Phosphatidylinositol 3-kinase catalytic subunit type 3; Short=PI3-kinase type 3; Short=PI3K type 3; Short=PtdIns-3-kinase type 3; AltName: Full=Phosphoinositide-3-kinase class 3	12
Whelan2015_D20	Gene_0565	Q9W603.2	RecName: Full=FACT complex subunit SPT16; AltName: Full=DNA unwinding factor 140 kDa subunit; Short=DUF140; AltName: Full=Facilitates chromatin transcription complex subunit spt16	5
Whelan2015_D20	Gene_0568	Q8AY73.1	RecName: Full=Exportin-2; Short=Exp2; AltName: Full=Cellular apoptosis susceptibility protein; AltName: Full=Chromosome segregation 1-like protein; AltName: Full=Importin-alpha re-exporter	20
Whelan2015_D20	Gene_0576	A4FUD9.1	RecName: Full=DNA replication licensing factor MCM3	26
Whelan2015_D20	Gene_0601	Q9NP73.2	RecName: Full=Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13; AltName: Full=Asparagine-linked glycosylation 13 homolog; AltName: Full=Glycosyltransferase 28 domain-containing protein 1; AltName: Full=UDP-N-acetylglucosamine transferase subunit ALG13 homolog	15
Whelan2015_D20	Gene_0608	O75381.1	RecName: Full=Peroxisomal membrane protein PEX14; AltName: Full=PTS1 receptor-docking protein; AltName: Full=Peroxin-14; AltName: Full=Peroxisomal membrane anchor protein PEX14	1
Whelan2015_D20	Gene_0614	P70582.1	RecName: Full=Nuclear pore complex protein Nup54; AltName: Full=54 kDa nucleoporin; AltName: Full=Nucleoporin Nup54	1
Whelan2015_D20	Gene_0622	P62489.1	RecName: Full=DNA-directed RNA polymerase II subunit RPB7; Short=RNA polymerase II subunit B7; AltName: Full=DNA-directed RNA polymerase II subunit G	47
Whelan2015_D20	Gene_0623	Q53HI1.2	RecName: Full=Protein unc-50 homolog; AltName: Full=Periodontal ligament-specific protein 22; Short=PDLs22; AltName: Full=Protein GMH1 homolog; Short=hGMH1; AltName: Full=Uncoordinated-like protein	24
Whelan2015_D20	Gene_0624	Q9VCA9.1	RecName: Full=Signal peptidase complex subunit 3; AltName: Full=Microsomal signal peptidase 22 kDa subunit; Short=SPC22; Short=SPase 22 kDa subunit	11
Whelan2015_D20	Gene_0626	Q503V0.3	RecName: Full=Charged multivesicular body protein 6; AltName: Full=Chromatin-modifying protein 6	41
Whelan2015_D20	Gene_0629	P51946.1	RecName: Full=Cyclin-H; AltName: Full=MO15-associated protein; AltName: Full=p34; AltName: Full=p37	2
Whelan2015_D20	Gene_0639	P29540.1	RecName: Full=General transcription factor IIE subunit 2; AltName: Full=Transcription initiation factor IIE subunit beta; Short=TFIIE-beta	10
Whelan2015_D20	Gene_0641	A2VE40.1	RecName: Full=DNA replication complex GINS protein SLD5; AltName: Full=GINS complex subunit 4	2
Whelan2015_D20	Gene_0644	Q4VBD2.2	RecName: Full=Transmembrane anterior posterior transformation protein 1	5
Whelan2015_D20	Gene_0645	C4YFC7.1	RecName: Full=Deoxyuridine 5'-triphosphate nucleotidohydrolase; Short=dUTPase; AltName: Full=dUTP pyrophosphatase	46
Whelan2015_D20	Gene_0651	P39947.2	RecName: Full=Cyclin-C	31
Whelan2015_D20	Gene_0654	O15116.1	RecName: Full=U6 snRNA-associated Sm-like protein LSm1; AltName: Full=Cancer-associated Sm-like; AltName: Full=Small nuclear ribonuclear CaSm	56
Whelan2015_D20	Gene_0657	Q2M2S7.1	RecName: Full=DNA-directed RNA polymerase III subunit RPC10; Short=RNA polymerase III subunit C10; AltName: Full=DNA-directed RNA polymerase III subunit K; AltName: Full=RNA polymerase III subunit C11; Short=RPC11	50
Whelan2015_D20	Gene_0658	P61759.2	RecName: Full=Prefoldin subunit 3; AltName: Full=von Hippel-Lindau-binding protein 1; Short=VBP-1; Short=VHL-binding protein 1	49
Whelan2015_D20	Gene_0664	Q2KIP8.2	RecName: Full=Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2; AltName: Full=3-hydroxyacyl-CoA dehydratase 2; Short=HACD2; AltName: Full=Protein-tyrosine phosphatase-like member B	7
Whelan2015_D20	Gene_0667	Q95J75.1	RecName: Full=Mitochondrial folate transporter/carrier; AltName: Full=Solute carrier family 25 member 32	10
Whelan2015_D20	Gene_0668	O74362.1	RecName: Full=Pre-rRNA-processing protein esf2; AltName: Full=18S rRNA factor 2	15
Whelan2015_D20	Gene_0674	Q9XZ25.1	RecName: Full=GATOR complex protein WDR24; AltName: Full=WD repeat-containing protein 24	1
Whelan2015_D20	Gene_0678	A9VE54.1	RecName: Full=Inosine triphosphate pyrophosphatase; Short=ITPase; Short=Inosine triphosphatase; AltName: Full=Non-canonical purine NTP pyrophosphatase; AltName: Full=Non-standard purine NTP pyrophosphatase; AltName: Full=Nucleoside-triphosphate diphosphatase; AltName: Full=Nucleoside-triphosphate pyrophosphatase; Short=NTPase	57
Whelan2015_D20	Gene_0681	Q15291.2	RecName: Full=Retinoblastoma-binding protein 5; Short=RBBP-5; AltName: Full=Retinoblastoma-binding protein RBQ-3	24
Whelan2015_D20	Gene_0687	O75140.2	RecName: Full=GATOR complex protein DEPDC5; AltName: Full=DEP domain-containing protein 5	3
Whelan2015_D20	Gene_0690	P34313.1	RecName: Full=Protein BUD31 homolog; AltName: Full=Protein G10 homolog	45
Whelan2015_D20	Gene_0691	Q8CCF0.3	RecName: Full=U4/U6 small nuclear ribonucleoprotein Prp31; AltName: Full=Pre-mRNA-processing factor 31; AltName: Full=U4/U6 snRNP 61 kDa protein; Short=Protein 61K	36
Whelan2015_D20	Gene_0695	P27612.4	RecName: Full=Phospholipase A-2-activating protein; Short=PLA2P; Short=PLAP	1
Whelan2015_D20	Gene_0696	Q5U403.1	RecName: Full=Diphosphomevalonate decarboxylase; AltName: Full=Mevalonate (diphospho)decarboxylase; Short=MDDase; AltName: Full=Mevalonate pyrophosphate decarboxylase	22
Whelan2015_D20	Gene_0703	P32899.1	RecName: Full=U3 small nucleolar ribonucleoprotein protein IMP3; Short=U3 snoRNP protein IMP3; AltName: Full=Interacting with MPP10 protein 3	58
Whelan2015_D20	Gene_0709	Q8VBV3.1	RecName: Full=Exosome complex component RRP4; AltName: Full=Exosome component 2; AltName: Full=Ribosomal RNA-processing protein 4	51
Whelan2015_D20	Gene_0727	O81769.1	RecName: Full=Probable diphthine methyl ester synthase; AltName: Full=Diphthamide biosynthesis methyltransferase	50
Whelan2015_D20	Gene_0741	Q8C2P3.1	RecName: Full=tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like; AltName: Full=tRNA-dihydrouridine synthase 1-like	11
Whelan2015_D20	Gene_0745	Q05AM5.1	RecName: Full=Elongator complex protein 2; Short=ELP2	1
Whelan2015_D20	Gene_0766	P53852.1	RecName: Full=Cysteine--tRNA ligase; AltName: Full=Cysteinyl-tRNA synthetase; Short=CysRS	20
Whelan2015_D20	Gene_0773	Q8CGC7.4	RecName: Full=Bifunctional glutamate/proline--tRNA ligase; AltName: Full=Bifunctional aminoacyl-tRNA synthetase; Includes: RecName: Full=Glutamate--tRNA ligase; AltName: Full=Glutamyl-tRNA synthetase; Short=GluRS; Includes: RecName: Full=Proline--tRNA ligase; AltName: Full=Prolyl-tRNA synthetase; Short=ProRS	55
Whelan2015_D20	Gene_0786	Q6AY85.1	RecName: Full=UDP-N-acetylglucosamine transferase subunit ALG14 homolog	11
Whelan2015_D20	Gene_0787	Q2KHZ4.1	RecName: Full=Mitochondrial intermembrane space import and assembly protein 40; AltName: Full=Coiled-coil-helix-coiled-coil-helix domain-containing protein 4	57
Whelan2015_D20	Gene_0793	Q54I82.1	RecName: Full=Probable cytidine deaminase; AltName: Full=Cytidine aminohydrolase	7
Whelan2015_D20	Gene_0802	P29083.2	RecName: Full=General transcription factor IIE subunit 1; AltName: Full=General transcription factor IIE 56 kDa subunit; AltName: Full=Transcription initiation factor IIE subunit alpha; Short=TFIIE-alpha	3
Whelan2015_D20	Gene_0806	P36958.2	RecName: Full=DNA-directed RNA polymerase II subunit RPB9; Short=RNA polymerase II subunit B9; AltName: Full=DNA-directed RNA polymerase II 15.1 kDa polypeptide	55
Whelan2015_D20	Gene_0807	O60869.1	RecName: Full=Endothelial differentiation-related factor 1; Short=EDF-1; AltName: Full=Multiprotein-bridging factor 1; Short=MBF1	58
Whelan2015_D20	Gene_0808	Q5M939.1	RecName: Full=Histone acetyltransferase type B catalytic subunit; AltName: Full=Histone acetyltransferase 1	3
Whelan2015_D20	Gene_0813	A7YWS7.1	RecName: Full=DNA polymerase epsilon subunit 2; AltName: Full=DNA polymerase II subunit 2; AltName: Full=DNA polymerase epsilon subunit B	2
Whelan2015_D20	Gene_0819	Q148I5.1	RecName: Full=Protein KTI12 homolog	7
Whelan2015_D20	Gene_0822	Q5F339.1	RecName: Full=Cytochrome c-type heme lyase; Short=CCHL; AltName: Full=Holocytochrome c-type synthase	49
Whelan2015_D20	Gene_0834	F7E727.1	RecName: Full=ATP-dependent (S)-NAD(P)H-hydrate dehydratase; AltName: Full=ATP-dependent NAD(P)HX dehydratase; AltName: Full=Carbohydrate kinase domain-containing protein; AltName: Full=NAD(P)HX dehydratase	5
Whelan2015_D20	Gene_0835	Q6P316.1	RecName: Full=Solute carrier family 25 member 40	5
Whelan2015_D20	Gene_0843	O80646.2	RecName: Full=40S ribosomal protein S15a-3	68
Whelan2015_D20	Gene_0857	P33610.1	RecName: Full=DNA primase large subunit; AltName: Full=DNA primase 58 kDa subunit; Short=p58	2
Whelan2015_D20	Gene_0873	Q554E2.1	RecName: Full=Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase; AltName: Full=Asparagine-linked glycosylation protein 8 homolog; AltName: Full=Dol-P-Glc:Glc(1)Man(9)GlcNAc(2)-PP-dolichyl alpha-1,3-glucosyltransferase; AltName: Full=Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase	29
Whelan2015_D20	Gene_0874	Q92889.3	RecName: Full=DNA repair endonuclease XPF; AltName: Full=DNA excision repair protein ERCC-4; AltName: Full=DNA repair protein complementing XP-F cells; AltName: Full=Xeroderma pigmentosum group F-complementing protein	12
Whelan2015_D20	Gene_0894	O17438.1	RecName: Full=Putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1	54
Whelan2015_D20	Gene_0895	Q9Y4A5.3	RecName: Full=Transformation/transcription domain-associated protein; AltName: Full=350/400 kDa PCAF-associated factor; Short=PAF350/400; AltName: Full=STAF40; AltName: Full=Tra1 homolog	12
Whelan2015_D20	Gene_0896	P25202.1	RecName: Full=DNA-directed RNA polymerase III subunit RPC1; Short=RNA polymerase III subunit C1; AltName: Full=DNA-directed RNA polymerase III largest subunit; AltName: Full=RNA polymerase III subunit C160	23
Whelan2015_D20	Gene_0904	P33992.5	RecName: Full=DNA replication licensing factor MCM5; AltName: Full=CDC46 homolog; AltName: Full=P1-CDC46	30
Whelan2015_D20	Gene_0909	Q8BGG7.1	RecName: Full=Ubiquitin-associated and SH3 domain-containing protein B; AltName: Full=Cbl-interacting protein p70; AltName: Full=Suppressor of T-cell receptor signaling 1; Short=STS-1; AltName: Full=T-cell ubiquitin ligand 2; Short=TULA-2; AltName: Full=Tyrosine-protein phosphatase STS1/TULA2	2
Whelan2015_D20	Gene_0910	A0A024RBG1.1	RecName: Full=Diphosphoinositol polyphosphate phosphohydrolase NUDT4B; Short=DIPP-2B; AltName: Full=Nucleoside diphosphate-linked moiety X motif 4B; Short=Nudix motif 4B; AltName: Full=Nudix hydrolase 4B	1
Whelan2015_D20	Gene_0912	P60058.1	RecName: Full=Protein transport protein Sec61 subunit gamma	39
Whelan2015_D20	Gene_0917	O96008.1	RecName: Full=Mitochondrial import receptor subunit TOM40 homolog; AltName: Full=Protein Haymaker; AltName: Full=Translocase of outer membrane 40 kDa subunit homolog; AltName: Full=p38.5	4
Whelan2015_D20	Gene_0920	Q9JKW1.2	RecName: Full=Mitochondrial import inner membrane translocase subunit Tim22	24
Whelan2015_D20	Gene_0921	Q15545.1	RecName: Full=Transcription initiation factor TFIID subunit 7; AltName: Full=RNA polymerase II TBP-associated factor subunit F; AltName: Full=Transcription initiation factor TFIID 55 kDa subunit; Short=TAF(II)55; Short=TAFII-55; Short=TAFII55	3
Whelan2015_D20	Gene_0925	Q5ZKU1.1	RecName: Full=DCN1-like protein 1; AltName: Full=DCUN1 domain-containing protein 1; AltName: Full=Defective in cullin neddylation protein 1-like protein 1	12
Whelan2015_D20	Gene_0927	A2A6A1.1	RecName: Full=G patch domain-containing protein 8	1
Whelan2015_D20	Gene_0930	Q6DKG0.1	RecName: Full=N-alpha-acetyltransferase 35, NatC auxiliary subunit; AltName: Full=Corneal wound-healing-related protein; AltName: Full=Embryonic growth-associated protein; AltName: Full=Protein MAK10 homolog	4
Whelan2015_D20	Gene_0933	P50408.1	RecName: Full=V-type proton ATPase subunit F; Short=V-ATPase subunit F; AltName: Full=V-ATPase 14 kDa subunit; AltName: Full=Vacuolar proton pump subunit F	63
Whelan2015_D20	Gene_0941	Q1JQE0.1	RecName: Full=SNW domain-containing protein 1; AltName: Full=Nuclear protein SkiP; AltName: Full=Ski-interacting protein	41
Whelan2015_D20	Gene_0942	A1Z8J0.1	RecName: Full=CWF19-like protein 1 homolog	1
Whelan2015_D20	Gene_0945	Q6SKR2.1	RecName: Full=Methyltransferase N6AMT1; AltName: Full=HemK methyltransferase family member 2; AltName: Full=Methylarsonite methyltransferase N6AMT1; AltName: Full=N(6)-adenine-specific DNA methyltransferase 1; AltName: Full=Protein N(5)-glutamine methyltransferase	2
Whelan2015_D20	Gene_0947	B5DEN9.1	RecName: Full=Vacuolar protein sorting-associated protein 28 homolog	48
Whelan2015_D20	Gene_0950	Q587I9.1	RecName: Full=Vesicle transport protein SFT2C; AltName: Full=SFT2 domain-containing protein 3	1
Whelan2015_D20	Gene_0951	Q550A8.3	RecName: Full=Autophagy-related protein 3	85
Whelan2015_D20	Gene_0958	Q3SX07.1	RecName: Full=tRNA pseudouridine(38/39) synthase; AltName: Full=tRNA pseudouridine synthase 3; AltName: Full=tRNA pseudouridylate synthase 3; AltName: Full=tRNA-uridine isomerase 3	4
Whelan2015_D20	Gene_0963	Q8BXQ2.2	RecName: Full=GPI transamidase component PIG-T; AltName: Full=Neuronal development-associated protein 7; AltName: Full=Phosphatidylinositol-glycan biosynthesis class T protein; Flags: Precursor	1
Whelan2015_D20	Gene_0964	Q9CQW1.1	RecName: Full=Synaptobrevin homolog YKT6; Flags: Precursor	9
Whelan2015_D20	Gene_0966	Q2TBT5.1	RecName: Full=Ribonuclease H2 subunit A; Short=RNase H2 subunit A; AltName: Full=Ribonuclease HI large subunit; Short=RNase HI large subunit; AltName: Full=Ribonuclease HI subunit A	5
Whelan2015_D20	Gene_0969	C1C4M8.1	RecName: Full=Methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase; AltName: Full=APAF1-interacting protein homolog	37
Whelan2015_D20	Gene_0974	Q54CP1.1	RecName: Full=Ribosomal RNA-processing protein 8	29
Whelan2015_D20	Gene_0975	Q7ZVE0.1	RecName: Full=H/ACA ribonucleoprotein complex subunit 1; AltName: Full=Nucleolar protein family A member 1; AltName: Full=snoRNP protein GAR1	50
Whelan2015_D20	Gene_0983	Q3T099.1	RecName: Full=Tryptophan--tRNA ligase, mitochondrial; AltName: Full=(Mt)TrpRS; AltName: Full=Tryptophanyl-tRNA synthetase; Short=TrpRS; Flags: Precursor	6
Whelan2015_D20	Gene_0989	Q99PK0.1	RecName: Full=Pre-mRNA-splicing factor SYF1; AltName: Full=Adapter protein ATH-55; AltName: Full=XPA-binding protein 2	41
Whelan2017_full	Subset10_01	D3Z6H8.1	RecName: Full=S-adenosylmethionine decarboxylase proenzyme 2; Short=AdoMetDC 2; Short=SAMDC 2; Contains: RecName: Full=S-adenosylmethionine decarboxylase 2 alpha chain; Contains: RecName: Full=S-adenosylmethionine decarboxylase 2 beta chain; Flags: Precursor	1
Whelan2017_full	Subset10_02	P49914.2	RecName: Full=5-formyltetrahydrofolate cyclo-ligase; AltName: Full=5,10-methenyl-tetrahydrofolate synthetase; Short=MTHFS; Short=Methenyl-THF synthetase	1
Whelan2017_full	Subset10_03	Q5XJE5.2	RecName: Full=RNA polymerase-associated protein LEO1	30
Whelan2017_full	Subset10_04	O89033.2	RecName: Full=Cell division control protein 6 homolog; AltName: Full=CDC6-related protein; AltName: Full=p62(cdc6)	1
Whelan2017_full	Subset10_05	P11172.1	RecName: Full=Uridine 5'-monophosphate synthase; Short=UMP synthase; Includes: RecName: Full=Orotate phosphoribosyltransferase; Short=OPRT; Short=OPRTase; Includes: RecName: Full=Orotidine 5'-phosphate decarboxylase; Short=ODC; AltName: Full=OMPdecase	1
Whelan2017_full	Subset10_06	Q8N8A6.3	RecName: Full=ATP-dependent RNA helicase DDX51; AltName: Full=DEAD box protein 51	3
Whelan2017_full	Subset10_07	Q9YHY6.1	RecName: Full=Condensin complex subunit 1; AltName: Full=Chromosome assembly protein XCAP-D2; AltName: Full=Chromosome condensation-related SMC-associated protein 1; AltName: Full=Chromosome-associated protein D2; AltName: Full=Eg7; AltName: Full=Non-SMC condensin I complex subunit D2	7
Whelan2017_full	Subset10_08	O95163.3	RecName: Full=Elongator complex protein 1; Short=ELP1; AltName: Full=IkappaB kinase complex-associated protein; Short=IKK complex-associated protein; AltName: Full=p150	2
Whelan2017_full	Subset10_09	Q9NP73.2	RecName: Full=Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13; AltName: Full=Asparagine-linked glycosylation 13 homolog; AltName: Full=Glycosyltransferase 28 domain-containing protein 1; AltName: Full=UDP-N-acetylglucosamine transferase subunit ALG13 homolog	31
